filename,percents,passed
0.4.22--0x387890e71a8b7d79114e5843d6a712ea474ba91c--Arm--.bin,83.33333333333334,True
0.4.22--0x47076d506ad3a99ca56d56605f11d11dbb61bada--DLBAirdrop--.bin,14.285714285714285,True
0.4.22--0x5448340216a21b6ed7130ea9d4c167d64e3c6e21--CDBPToken--.bin,100.0,True
0.4.22--0x8a7f6887571069092b22538353bd8e5c997145d6--EarthToken--.bin,100.0,True
0.4.22--0xb77c2eed081ac5476ee6d1d0fdb994672836a990--UpgradeAgent--.bin,0,False
0.4.22--0xd0c8d1fc39d28a8018a817242613780a472beb9d--TokenERC20--.bin,92.3076923076923,False
0.4.22--0xf192d4a83ffe1f78c469eb4b89ca8557d313bf1a--newCrowdsale--.bin,87.09677419354838,True
0.4.23--0x05956f2f527b2238f35deee7562a9a6ea849657a--UserProxy--.bin,100.0,True
0.4.23--0x160a9f91993f81281127b7144344976cdfe2095b--WinEtherPot10--.bin,100.0,True
0.4.23--0x1680cfdad75da2bb56ded4f36bb9423c86ffa7b7--WTPToken--.bin,95.45454545454545,False
0.4.23--0x1700409822456b17793dc3f331fac153a100aae3--creedexchange--.bin,61.904761904761905,False
0.4.23--0x1f17f951057643baab86bdb299e31f3cb64cee12--TokenVesting--.bin,50.0,True
0.4.23--0x1f88f6b9cf5c81c877f0686cd08de238934e34dc--ASGPresale--.bin,41.30434782608695,False
0.4.23--0x23d33c46f64ef9afec6a19e7ad758e99c87ae129--RequestERC20--.bin,34.48275862068966,False
0.4.23--0x289b03530d0aaba543338205ba8ad3861cec4e3c--SEACASH--.bin,100.0,True
0.4.23--0x29fb8c8065d535b3da6252a18661b59b07e8c538--creedexchange--.bin,61.904761904761905,False
0.4.23--0x3b114b01a9b1280cc8438bad9c899b0ee6cd1d78--BitpascalToken--.bin,100.0,True
0.4.23--0x5d718a744f094ef6ee80f24c72eaa6fb2425c68b--OUTPUTS--.bin,100.0,True
0.4.23--0x5edc3910430ac18506a21e7a8e384087a461cb41--HKDC--.bin,100.0,True
0.4.23--0x7a3d3c4f30c46f51b814bee23d970a7c9b757a32--ASGPresale--.bin,41.30434782608695,False
0.4.23--0x7f7784a3891b9d845547bbd67f3993b9b0dcbb2d--DrewsReviews--.bin,100.0,True
0.4.23--0xa0e9021265f482206475fb5b00ed6ee3b223d6bb--BCBtokens--.bin,88.88888888888889,True
0.4.23--0xa71bb37f2334eaee518f34057a693220835b8d7d--EremitCash--.bin,100.0,True
0.4.23--0xc239B871cBf9c60F022676700663C552a086717D--TelomereToken--.bin,100.0,True
0.4.23--0xd621c53cb24dfb0a8e6d06011c38edf32d49f687--creedexchange--.bin,61.904761904761905,False
0.4.23--0xe3552daa316997d90fcb8e8644c535986408700a--EternalStorageProxyForStormMultisender--.bin,77.77777777777779,True
0.4.24--0x0148ed61ffa8e0da7908a62aa2d1f266688656c4--USDTieredSTOFactory--.bin,44.776119402985074,True
0.4.24--0x01d456e490cf72a09106c2613b872fdf21050049--XERA--.bin,91.66666666666666,False
0.4.24--0x02ffebe131d09f0ffaf607df5a9884cf1902f5f5--ERC20TokenTC--.bin,100.0,True
0.4.24--0x054337fc42496bebdd530805b98e211f73c01105--SPACETokenFundraiser--.bin,100.0,True
0.4.24--0x05F5FC11bcA851eE261e205857e52EA5C830ae88--SPACETokenFundraiser--.bin,100.0,True
0.4.24--0x0608d0d987ca8371af38fa0b6e028760110b987e--DeflatLottoBurn--.bin,77.77777777777779,False
0.4.24--0x08bbde874a84d4053bb8b56a87c968f74d1ded67--NuevaToken--.bin,93.33333333333333,False
0.4.24--0x0C39fb70556e60AE77df0C8fA088F16126a299f5--DollarXCoin--.bin,93.75,False
0.4.24--0x0c6ddae7c72c2b436b46d4d7c71f3529f2616016--GLOBIT--.bin,100.0,True
0.4.24--0x0cb36c6da5575d486224a6b23b307b7e15782429--ToucheWhoeverFrontRanThat--.bin,25.0,True
0.4.24--0x0d380e361f43fa7352ead67dd171fd095e5eb7d0--PoriniDoGoodToken--.bin,88.88888888888889,True
0.4.24--0x113c7f08beca5a0d240e3f13531a6d293c5365e3--ACCTToken--.bin,95.83333333333334,False
0.4.24--0x165be6e29a6b3dd786cf8b1b5d1adab4984d9af2--CoinBtgl--.bin,100.0,True
0.4.24--0x16f0af11d91a2286109eaec764a32631d92404eb--dapMultisig--.bin,90.47619047619048,True
0.4.24--0x1866e913c7d5003787ae062e805eba04afdba3d7--GN10Token--.bin,93.10344827586206,False
0.4.24--0x19a607ae73d8c0bbbc516d558d13f9829bffa2a4--ScheduleStandard--.bin,100.0,True
0.4.24--0x1a297889a968fc2112d08992ae31aa2c095a5897--ERC20TokenXQB--.bin,100.0,True
0.4.24--0x1dd6610a3f87fd9312438b4abd4cc5dea867ee81--RentingAHouse--.bin,90.0,False
0.4.24--0x1f165ddab085917437c6b15a5ed88e5b2c0b2dd9--FiveElementsAdministration--.bin,100.0,True
0.4.24--0x2151f88f963a57b1a4df976d1aead37457bba284--MokenMintingByCredit--.bin,100.0,True
0.4.24--0x22ec0a96fbe9e0d3ab234d377fead346a8ca0ab9--Stubs--.bin,100.0,True
0.4.24--0x23f349549a0ce93e18a66fc92f19c73d01f5941d--NuevaToken--.bin,93.33333333333333,False
0.4.24--0x2443dbe9ece78055c17a6db28ead6c093e646d85--MLMYou--.bin,95.23809523809523,False
0.4.24--0x250e5203f1eca4194c147831cb2061fe1585e007--MACKANDAL--.bin,91.66666666666666,False
0.4.24--0x26bcd18a748ade7fafb250bb014c7121a412870c--CappedSTOFactory--.bin,51.9607843137255,False
0.4.24--0x28f2c01a3d86ee4faf037147f0aeb49c2eab47ce--DESH--.bin,95.23809523809523,False
0.4.24--0x28fd414804a3FabF0740CD4AD22691D61163f20a--TIMETokenFundraiser--.bin,100.0,True
0.4.24--0x2a8fc710fbe8658be1b9383d46fdef1a96678529--USDSOCCER--.bin,95.23809523809523,False
0.4.24--0x2ac0378c3c81aa838d67c9c51bdb5323e087a07c--TOLTEC--.bin,95.23809523809523,False
0.4.24--0x2b0cc10247359b1faf46345dbb94b439e2a83143--ARTCHAINCOIN--.bin,95.23809523809523,False
0.4.24--0x2b3164992043a77abad8368fc3d99440f18cf003--SignkeysCrowdsale--.bin,25.37313432835821,False
0.4.24--0x2c1ac32e69e939145763655a4ab64e761c08d659--ERC20Token--.bin,100.0,True
0.4.24--0x2cf77e1a756b13d436085c5d396a8650eda9c9a6--MokenMintingByCredit--.bin,100.0,True
0.4.24--0x2fa07c1f11345dbef06790116104966bc8caa4d7--MainContract--.bin,30.18867924528302,False
0.4.24--0x35c93357baf39a8b0cbdf6951b004eaba0792687--MainContract--.bin,30.18867924528302,False
0.4.24--0x35D24246f1AeFf02B743C8Bb7A2f4d80E5c9E083--POLLUX--.bin,82.6086956521739,False
0.4.24--0x38db46a774166659cecb19d259764f5f57d4b07e--Impulse--.bin,95.23809523809523,False
0.4.24--0x3b6188109087858af836fb6404a7d446848ed9d4--BidaCoin--.bin,96.42857142857143,False
0.4.24--0x3d086bce7c2209ac0d8b9890c913e53ce0ce71b8--BorneoBerkaryaToken--.bin,95.23809523809523,False
0.4.24--0x3db9d7bec98ec454867b1422197d0b49f97e8a12--ACCTToken--.bin,100.0,True
0.4.24--0x3e17467dc38822f91b16a79237970d245b5b743a--CoinNetBank--.bin,93.33333333333333,False
0.4.24--0x402a9b9051440b3ac72b9751ce26ebe6ae90ae80--Tokenroll--.bin,69.81132075471697,True
0.4.24--0x41c32A8387ff178659ED9B04190613623F545657--PassportLogicRegistry--.bin,56.25,True
0.4.24--0x4486Ebf2150084d738dfAfaA283acf05977F57F8--FUSD--.bin,95.23809523809523,False
0.4.24--0x45b00f2e90e1aabed2aa2bb415c3c8ec74cf3bbd--EternalStorageProxy--.bin,100.0,True
0.4.24--0x484c4b5510e0a1b1aad05a52daf709a7643328b7--Token--.bin,100.0,True
0.4.24--0x4966af69bd3964cc34b08e43cc425dcf70f32759--Comix--.bin,100.0,True
0.4.24--0x49ff501e3e545ddfcaeadc0800fa385a5716e025--JBC--.bin,93.33333333333333,False
0.4.24--0x4D0451d85cd6932B482BeB806834470e2a9d0DB2--Passport--.bin,72.72727272727273,True
0.4.24--0x4de587c408962669d4a26803747da39545f7d6ab--MACK--.bin,91.66666666666666,False
0.4.24--0x4f1ff4e15936ee10851f397900345b84dcc23836--Token--.bin,93.33333333333333,False
0.4.24--0x51dc7a99d479ec511e2fbf142eeee3fca0fb76a8--ZRO4--.bin,100.0,True
0.4.24--0x51FE38dDd6eDC8759D757D39Bd8FF1F3844C77d8--MainToken--.bin,97.14285714285714,False
0.4.24--0x525Fb9e20DabBaa0B3218087117b4970cF34ecf1--KaryaSolutionsToken--.bin,95.23809523809523,False
0.4.24--0x540a3ac90092c6b74fd550d4c0aad054b3f2cc43--EMPCToken--.bin,100.0,True
0.4.24--0x54a4654f625f7b760ecbac5a640b8b916ee1a0ea--Rento--.bin,97.82608695652173,False
0.4.24--0x556bd59cb5d33e5febd56d49db3cba5224e45de1--ERC20DividendCheckpoint--.bin,43.67816091954023,True
0.4.24--0x577f04d8e049cc9306d4becf25cec6e5c4de214a--BSC--.bin,94.44444444444444,False
0.4.24--0x5837b08231b4b7e6909a18ac22454c907c479c07--chenfeiToken--.bin,91.66666666666666,False
0.4.24--0x59fdaf376727f6eba84895f76c83e6a391c2b6c5--PIPE--.bin,100.0,True
0.4.24--0x5a33296b788f96337df7163ae79b551a935da73c--BAG_Token--.bin,24.390243902439025,False
0.4.24--0x5d2dd10de8e086dd0772b45eaf164f14be981006--Mukidi--.bin,90.9090909090909,False
0.4.24--0x5d7dc9f67dc7b90f613c165d41997c38fee943e5--customIcoToken--.bin,100.0,True
0.4.24--0x5de805154a24cb824ea70f9025527f35facd73a1--EVOAIToken--.bin,93.33333333333333,False
0.4.24--0x5e3B789e509F4E96Cf9bbffecde08531d827Ac9c--GTFToken--.bin,100.0,True
0.4.24--0x5f3151b80b4beb7745a1e814a18bf6a1bf8d84b3--GiftChain--.bin,93.75,False
0.4.24--0x6132998044c1da6e671ec853582b92c6e8e2827f--VOLTZToken--.bin,93.33333333333333,False
0.4.24--0x61517aFDF0eE92Ee0232C9A86437B80831df8EA6--MainToken--.bin,97.14285714285714,False
0.4.24--0x65ab08a98ee099df1053137b69ce1cf47f8926b2--SuissmarkToken--.bin,95.23809523809523,False
0.4.24--0x67e5003031c0c56eaff102745afb9f0a8f293643--ScheduleHold--.bin,100.0,True
0.4.24--0x6f0543061fe9092e39ecb6bd8ae64d8cb3979022--SmartEnergy--.bin,95.23809523809523,False
0.4.24--0x6fe6164f72adddd93067f04a0ee96cf605044634--UpgradebleStormSender--.bin,77.77777777777779,True
0.4.24--0x718b92f46098c043349fff173f2a403407658760--OSEToken--.bin,95.83333333333334,False
0.4.24--0x731468ca17848717cdcbf2ddc0b8301f270b6d36--burnFromLotto--.bin,100.0,True
0.4.24--0x7356056a1b5436248fe587d678717de801ca30e2--SNGT--.bin,100.0,True
0.4.24--0x7494e7c73200f4af2ec9f1f21ac2994082bc7002--ERC20TokenWB--.bin,100.0,True
0.4.24--0x76c6a8d8bd3ffc0bc0a3198cee1f59fc75bf7d67--PLXE--.bin,94.44444444444444,False
0.4.24--0x76E2fe5C37c47Fe09DCFa55Bec9Fd34318922F27--PassportLogic--.bin,100.0,True
0.4.24--0x76f72fefdfc15b33b1878a3cdfafdc7448909305--GANING--.bin,95.23809523809523,False
0.4.24--0x7856c95d093d19baa8147e718650497fd752e657--NiMingToken--.bin,91.66666666666666,False
0.4.24--0x7adaa266127ca203d6542fc21a9ddc5be97fd190--RUC_Token--.bin,53.57142857142857,False
0.4.24--0x7D2296b840eB80DD6Bd09D3Fa1a5bc9BeDdA8Db2--FPAY--.bin,95.23809523809523,False
0.4.24--0x7e4c6366d709389c33ca0c8e4d0f8598dd9a2fe4--FiveElementsAdministration--.bin,0,False
0.4.24--0x809e0bf26607c0e8bd32a17967424b82d40c6b68--Fenic1Token--.bin,95.23809523809523,False
0.4.24--0x80a17fe0231b7742dabd37147dd0b3c059a7a8be--TokenTemp--.bin,100.0,True
0.4.24--0x80acb802869f7b825cdbdacb504cf95b595bb930--Core--.bin,95.23809523809523,False
0.4.24--0x8293bbd92c42608b20af588620a76128a33e4de9--CATCOIN--.bin,86.95652173913044,False
0.4.24--0x8387e1dd264499270c576Af8cD9E28f424151F4c--WotChain--.bin,100.0,True
0.4.24--0x83ff572a1757b9e4508cb08f13a79ed162c756c4--ZCOR--.bin,100.0,True
0.4.24--0x855152c9b98babadc996a0dd71c8b3682b8f4786--ERC20DividendCheckpointFactory--.bin,30.18867924528302,False
0.4.24--0x880366145fef2f2d7299b4a6aa39e8646beef1ef--MainContract--.bin,30.18867924528302,False
0.4.24--0x880b60d40dc9748dd198ff1a539b763580c0382f--DeflatLottoInvest--.bin,75.0,False
0.4.24--0x8871690d148a2c3be909b6da330a9a12c7164234--StandardToken--.bin,87.5,False
0.4.24--0x8931076db8984d7d044bd7cd4b96bc7e9058e683--RevelationDiamond--.bin,93.33333333333333,False
0.4.24--0x894b12a2039213981e918767d4db04f73e691d44--INTR--.bin,100.0,True
0.4.24--0x89bdc0287159ff53f07463164b27651cd2b80a90--OBC--.bin,100.0,True
0.4.24--0x8a80466581496cf1408e492c9cf1801df17f0d4b--USDSOCCER--.bin,95.23809523809523,False
0.4.24--0x8d2eba437b416938349bd1ac06eee517abd71f25--RealitioArbitratorProxy--.bin,20.0,True
0.4.24--0x9097027f3f23af560cf2a0399fbceed4607b3904--TokenDotFactory--.bin,21.052631578947366,False
0.4.24--0x90e831a1a0ecb1ee03713f7c49959a0036f91e47--XNR--.bin,100.0,True
0.4.24--0x90fadae936aff3eca94a01da0cc04a5081a6105c--LINETEST--.bin,100.0,True
0.4.24--0x929add25c9bc302f592bdbb5ad54b211feabe94d--BitcoinNetwork--.bin,95.23809523809523,False
0.4.24--0x93a6a2f251b1d95bc66c83466961225bc8263f1c--TestMoney--.bin,95.23809523809523,False
0.4.24--0x99370ef450f27bf0658dec87251e75e4ea7d006a--ChronoBankAsset--.bin,32.608695652173914,True
0.4.24--0x994239eec04766aade286f151a5fc13335ef1d26--Oraclize--.bin,83.33333333333334,True
0.4.24--0x9bc9dc466cc0da0b2a4af9839745cdf74dda2df6--ERC20TokenPAI--.bin,100.0,True
0.4.24--0xa0f4d2363ffaa28cfd95ed22c69782a169829c3e--BNNB--.bin,100.0,True
0.4.24--0xa1f47ac1e5590e4af246c9641609471e13c6994d--UE--.bin,100.0,True
0.4.24--0xa48d3b79f43477224933e492e42f5cacf4091ecc--AdvancedCOINSToken--.bin,100.0,True
0.4.24--0xa6302735eb076ccc97abb007bebf0ca2f3dd7290--USDCLASSIC--.bin,86.95652173913044,False
0.4.24--0xa7a881bc57e36305a1e8ccaa4115445a14cba2d5--GRMToken--.bin,100.0,True
0.4.24--0xa7d10fa2e784dfb56ff7c86f3d261100e651135e--BitcoinNetwork--.bin,95.23809523809523,False
0.4.24--0xa8168f771ed694f4fc1ee1c94b0b21d9e5b6f801--SetaCoin--.bin,86.95652173913044,False
0.4.24--0xa947187213120842f7acd768b577614532b87a6f--ERC20TokenBLC--.bin,100.0,True
0.4.24--0xAbE3C4aDF2e614A0C1b4C5402a1e27D54329127B--UCToken--.bin,100.0,True
0.4.24--0xac8d62304e09286e3359824d75c6c9e627ae8f7c--Token--.bin,45.83333333333333,False
0.4.24--0xb82f43c8ab1855378ac6679f7ad9547d639ae7f9--Governance--.bin,47.368421052631575,True
0.4.24--0xb94adf05a7366e15c23896dc99d1f0a43f07f249--CppToken--.bin,100.0,True
0.4.24--0xb95640f19a6dde68384d3ac1e6294b068978d251--MainContract--.bin,30.18867924528302,False
0.4.24--0xb9ff331e8988fc2a75e86ae979edb3fe75ce6618--LenToken--.bin,95.65217391304348,False
0.4.24--0xba95be962235de79436057a0987bd8dfea87cbd3--MultiSigWalletCreator--.bin,73.91304347826086,True
0.4.24--0xbdd596c5ffd8a7f2b0a4841d32cc6300e7cf3456--ERC20TokenARR--.bin,100.0,True
0.4.24--0xbe6573557cf53db5bd56ed0d8c93320ef4e9073b--Schedule50--.bin,100.0,True
0.4.24--0xc39fb6b4a3ef33c34447405288dd16898bd39648--CrowdsaleToken--.bin,76.47058823529412,False
0.4.24--0xc729c50c19d3b2f0049c9eec809b5cc175dbf489--PDGToken--.bin,100.0,True
0.4.24--0xc8d865b2b3b4a91491ea600002b09913d58fd7cd--ForeignBridgeFactory--.bin,95.1219512195122,False
0.4.24--0xc92F831397C98f4E5c4Dddb22d71030dD549653d--AnyPay--.bin,100.0,True
0.4.24--0xcba4d656c5df50a2530aac4d96ecc78ff67f3653--WOTChain--.bin,100.0,True
0.4.24--0xcc0fa574a8134171d9ec693a8cd8d536b77292d5--TAF--.bin,100.0,True
0.4.24--0xcc5514e1fe02c4d63fe9eceb90aedf26e9c42e16--BLOOCYSToken--.bin,100.0,True
0.4.24--0xcd43e39bfc6383db66d5c3a740717247ce1ba0e8--CcdToken--.bin,96.66666666666667,False
0.4.24--0xcd73a4f17b8dc56958409ad76994504e3c89da1e--DPTICO--.bin,50.0,True
0.4.24--0xcebfafc658a691633d6d92a7ffc6458bf56cba65--ScheduleMB--.bin,100.0,True
0.4.24--0xd173cf53d98ab653e6f69a78c22f3e1e03db1ce2--Rincoin--.bin,95.23809523809523,False
0.4.24--0xD206F09a797Fd5a939071Ee67ea2b167D12b81eD--CppToken--.bin,100.0,True
0.4.24--0xd23523a01bb121aa52dd80f00e95e49166e3f278--ERC20TokenQUC--.bin,93.33333333333333,False
0.4.24--0xd348563834296fe4932dba57db95e408a174959b--USDTieredSTO--.bin,43.90243902439025,True
0.4.24--0xd4f444efe15ee647792d5296f7d63b0cb6dc86be--BridgeValidators--.bin,100.0,True
0.4.24--0xd5f468bbfd84ce6fe7469c1fc8e08aa0dc5e25e5--BorneoBerkaryaToken1--.bin,95.23809523809523,False
0.4.24--0xd650F89639117516C3a605854F8afb27bf84ccb1--EquatorToken--.bin,95.23809523809523,False
0.4.24--0xd755603924c56ffcf099891f6130eca1b6203155--CEUZFiatToken--.bin,100.0,True
0.4.24--0xdba1471a5b50236b47d456fce7ccdeb659f354ac--RiseToken--.bin,95.23809523809523,False
0.4.24--0xdbf780f836D8a22b56AcF9Fd266171fAFf31F521--PassportFactory--.bin,50.0,False
0.4.24--0xde9e3c8bdee03508d308d9b3d0bf82ab66e5c4b5--EagleChain--.bin,95.83333333333334,False
0.4.24--0xdf22ebccd152b181715e01fe8477d43822fc7de3--TokenVesting--.bin,23.684210526315788,False
0.4.24--0xe0ced191881ee7c64e500ff6027601de8f013098--EMC--.bin,91.66666666666666,False
0.4.24--0xe11067ca374099e56e3df0200630108831633e25--MyAdvancedToken--.bin,88.23529411764706,False
0.4.24--0xe2647925adeb0b90d4f16d397f1c21c8475c800f--SCCTERC20--.bin,100.0,True
0.4.24--0xe3c1ff5a831d682fa8aba468179bce2fde32b719--Token--.bin,92.3076923076923,False
0.4.24--0xe4404db877e4c2fa39942b8002bda9f45edc031d--customToken--.bin,100.0,True
0.4.24--0xe4c53bed348b6d146b1b653f0e642bb1c680098d--PLLE--.bin,94.44444444444444,False
0.4.24--0xe5c886A21b78D0528F4f9def448E8A48Aa9c3848--GlobalPaymentCoin--.bin,100.0,True
0.4.24--0xe64aa06ecc9d3259446f652a390067946d804ae2--RevelationGold--.bin,93.33333333333333,False
0.4.24--0xe7049114562c759d5e9d1d25783773ccd61c0a65--BalanceToken--.bin,95.23809523809523,False
0.4.24--0xe71dcb3d506df5747709dd1f225dad44287f49a3--ChatJoyToken--.bin,90.0,False
0.4.24--0xe82ca8759eb9ebbf6ef2a169c538f78d0e841663--ISTCoin--.bin,100.0,True
0.4.24--0xeba89b712f2892c6aa56feb3ce29c65cb69d48f3--GETEventContract--.bin,22.22222222222222,True
0.4.24--0xebb393647FF524F01eB9Bf2FBC978E44b6c37e0e--RyangdooCoin--.bin,95.23809523809523,False
0.4.24--0xec0f22b4339b4adcae3347bd5cad539700ac4beb--MasterMinter--.bin,50.0,True
0.4.24--0xecf52b1cd443e51bf9bcea862b584b748725da9f--TOURCOM--.bin,93.75,False
0.4.24--0xf0170e1c559126bde71ae60e8d66c2eeed8f257b--ETHEGRAM--.bin,100.0,True
0.4.24--0xf1367dbe7c89a6a5ca8cbb4c018ad227dd9eea0c--ForeignBridgeErcToErc--.bin,69.56521739130434,True
0.4.24--0xF3E6264475F63D771Ca562A5176Fb9a9b79acD67--Celer--.bin,90.9090909090909,False
0.4.24--0xf470cd3848a377dab3d4f19dd85479894436b21e--MulechainToken--.bin,94.44444444444444,False
0.4.24--0xf4fb70638c4a83ffcec413a026b99a272b6f9933--RevelationPlatinum--.bin,93.33333333333333,False
0.4.24--0xf8a3dc13b7a8da473f80660f513c4343e4edd7f7--CrowdsaleToken--.bin,74.46808510638297,False
0.4.24--0xf90F2117Ec74cB1FFf718165Aae3d900a6343933--JanKenPon--.bin,72.72727272727273,True
0.4.24--0xf992358208e3ca669829d6c929898d10a124afbe--NOUN--.bin,95.23809523809523,False
0.4.24--0xfb604f81d1316287a8eedef632ee98ddcccaf30d--TIMETokenFundraiser--.bin,100.0,True
0.4.24--0xfb9b8fbce5cc4b6adb5861a7f5870356f0ce7027--CrowdsaleToken--.bin,73.33333333333333,False
0.4.24--0xffa976fb6a5163290bddaf0720a25308522a4540--TokenTTDfourth--.bin,100.0,True
0.4.24--0xffb3407cce3eb419273656022b6bb493e265c5db--Escrow--.bin,77.77777777777779,True
0.4.25--0x00676065a7854163c6a4d5f474496514d03e31c4--CrystalDeposit--.bin,75.86206896551724,True
0.4.25--0x007c4cf0f656b420cf5eea97d3337b0dcccc351e--AICoin--.bin,94.11764705882352,False
0.4.25--0x00d513196ec3dd0579e8d17cfd2af629df90ca54--CrryptoArena--.bin,68.29268292682927,True
0.4.25--0x02c12964e74a0ebb4ecfa13c3717797dedd9ef6f--EXI--.bin,100.0,True
0.4.25--0x02dc6487991227a5cd580f88e6c32f560649d03d--MyAdvancedToken--.bin,95.65217391304348,False
0.4.25--0x031228f403dbfde1dd47310bdc49bb788f53ecd9--Roles--.bin,0,False
0.4.25--0x03ce85b4017119f23f023e1374736a8059c03c31--CHEMCHINA_PFII_III_883--.bin,100.0,True
0.4.25--0x0488401c3f535193fa8df029d9ffe615a06e74e6--SparkPoint--.bin,95.45454545454545,False
0.4.25--0x04eFC7daEF8E5Ba7B23f1cC1B3a36e2d50000Ff7--AmmuNationStore--.bin,66.66666666666666,True
0.4.25--0x0518e5AAFbCF2f05731803725d5c2D68e454033C--XIO--.bin,100.0,True
0.4.25--0x05b04cb2c29691d3f9ce74e6aa3c69548da3bee2--EtherStateEquivalentToken--.bin,100.0,True
0.4.25--0x0730e01be94258aa1b58a27bb4ed6598586b404c--BetterNameService--.bin,90.0,True
0.4.25--0x07fc349cfc5d39fdc050b5c1123a91ebbaf004f5--COM--.bin,100.0,True
0.4.25--0x0b8743a6e5160fce00c1e0ae461385bc3f640432--CHEMCHINA_PFIV_I_883--.bin,100.0,True
0.4.25--0x0ce12a5294cd3a480ee906222cb02af5677dc657--FangdaTravelToken--.bin,96.15384615384616,False
0.4.25--0x0d722c159eaacd74eb3fc8ce65832706cf294b33--CoinFlipper--.bin,96.66666666666667,True
0.4.25--0x0e9eccf7ced35da0702c9e2d943654da80fc72dd--HKDD--.bin,100.0,True
0.4.25--0x0eeb66edff8ccfd85c2181eff81d8275a3b92b8b--OROCoin--.bin,92.3076923076923,False
0.4.25--0x0f237d5ea7876e0e2906034d98fdb20d43666ad4--CONNECTXCON--.bin,88.23529411764706,False
0.4.25--0x112e8231ef350b1d9f78dd8ed47d6c6080139089--LLV_NDD_001_1--.bin,66.66666666666666,True
0.4.25--0x114ffec3f9bb44694051b61806b4da2793a2efcf--ETTOKEN--.bin,90.0,False
0.4.25--0x12502e5b56dd58f9f256f756cd2ac9e42b1abce3--Pooled_funds--.bin,100.0,True
0.4.25--0x12d02b5265560361e331bc25eee140093b4930fd--ERC20Interface--.bin,0,False
0.4.25--0x12db4b88fad2e21e075fd4382e77bd76a096e017--AssetSeriesA--.bin,100.0,True
0.4.25--0x13d4e758b9e7476b6ab737f0f34e1f8bc66d4b0a--EtherDelta--.bin,68.57142857142857,True
0.4.25--0x14d4149440851275fe50bf4069270a851877a9db--ZeroDelta--.bin,18.91891891891892,False
0.4.25--0x17280da053596e097604839c61a2ef5efb7d493f--UpgradeAgent--.bin,0,False
0.4.25--0x17e6616c45d267bc20a9892b58a01621c592b72d--EMS--.bin,100.0,True
0.4.25--0x18a57c32147e9647008c4add23f73ebe2376ade3--CryptoBossWannaCry--.bin,76.31578947368422,True
0.4.25--0x18dd9ae3383de623db1ea37d8da5dde1dc74d356--DrawTicket--.bin,30.0,False
0.4.25--0x191e6fdac8bc256f0e4b7ac98cc8a2b54f3d6f5e--Hibo--.bin,100.0,True
0.4.25--0x1925fd4f9e3f56d29c826bf43ae0349f5987528c--COPToken--.bin,93.54838709677419,False
0.4.25--0x1a15628D18CFCff2dcEac4B08e40747A093062eA--EtherDeltaHandler--.bin,44.44444444444444,True
0.4.25--0x1b80B24C33B7fe69077518F22692aBdDDDf1Dc07--ERC20Box--.bin,89.28571428571429,True
